Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn,Total Mins,Total Calls,Avg Calls per Day,HighServiceCaller
799-5697,222,99,11667.23,4021.0,2126.0222,9793.22,4704.0,1002.1120000000001,9515.7,3792.0,344.889,579.71,114.0,74.724,98,False,31555.859999999997,12631.0,56.8963963963964,1
799-5757,490,1111,27466.691,11213.0,1847.96,15308.0,10496.0,1917.908,13673.6,12206.0,658.893,700.83,267.0,139.02100000000002,157,True,57149.121,34182.0,69.7591836734694,1
799-5766,2211,29,9479.74,5854.0,1624.473,15376.11,4544.0,1016.091,43045.61,8546.0,299.366,693.0,133.0,147.05599999999998,46,False,68594.45999999999,19077.0,8.628222523744911,1
799-5767,2110,211,13673.0,5209.0,1594.451,29450.510000000002,8669.0,820.806,7726.099999999999,4225.0,462.704,538.8,289.0,114.063,103,False,51388.41,18392.0,8.71658767772512,1
799-5768,21111,26,12195.81,4953.0,1053.7322,5997.099999999999,4904.0,601.0011,7860.22,4350.0,211.0,319.83,128.0,90.27,52,False,26372.960000000003,14335.0,0.6790298896309981,1
799-5777,484,29,4189.7,1144.0,485.36199999999997,3040.7,2825.0,239.42,4609.599999999999,762.0,170.221,143.71,69.0,29.722,35,True,11983.71,4800.0,9.917355371900827,1
799-5779,448,49,28053.672000000002,3027.0,998.023,12328.1,3743.0,618.9549999999999,8757.72,3229.0,260.241,444.31,123.0,117.364,36,False,49583.802,10122.0,22.59375,1
799-5785,2011,80,7591.92,4410.0,1144.751,5656.1,3853.0,552.194,10793.4,5876.0,262.321,315.9,101.0,106.182,30,True,24357.32,14240.0,7.081054201889607,1
799-5787,2119,46,2388.0,3478.0,316.73,4155.1,3405.0,402.09999999999997,4329.51,3151.0,102.841,134.6,51.0,39.141000000000005,20,False,11007.210000000001,10085.0,4.75932043416706,1
799-5855,209,49,6259.62,7683.0,958.5,7324.6,3482.0,1168.3111,29729.8,3259.0,278.872,390.3,162.0,91.684,36,True,43704.32000000001,14586.0,69.78947368421052,1
799-5888,444,88,11776.74,10520.0,1080.2822,50254.52,9131.0,1233.566,56543.82,4514.0,427.99399999999997,422.8,220.0,82.792,52,True,118997.87999999999,24385.0,54.921171171171174,1
799-5895,2116,86,11263.9,2930.0,986.21,7536.2,7719.0,785.8831,13041.0,4928.0,691.9,343.01,124.0,65.58800000000001,40,True,32184.109999999997,15701.0,7.420132325141777,1
799-5956,1111,22,16019.3,7886.0,1502.6,8561.22,6126.0,856.178,7907.8,2760.0,361.9242,393.59999999999997,137.0,84.73,48,False,32881.92,16909.0,15.21962196219622,1
799-5957,2611,66,36240.262,14069.0,4534.994,56897.82,9211.0,1851.502,61962.94,12680.0,1247.8020000000001,1171.6200000000001,408.0,202.661,180,True,156272.642,36368.0,13.92876292608196,1
799-5959,2211,1111,27857.129999999997,19429.0,6201.047,28160.76,18567.0,2738.7482,65741.44,16183.0,1080.575,1705.26,313.0,330.5011,169,True,123464.59,54492.0,24.645861601085482,1
799-5967,2211,29,11602.619999999999,6946.0,1552.2642,49901.22,5581.0,808.694,8179.4,10210.0,994.944,588.7,232.0,128.4042,78,True,70271.93999999999,22969.0,10.388511985526911,1
799-5976,448,0,4162.099999999999,1571.0,336.09,2631.0,2192.0,246.64,23939.91,1745.0,104.72,95.5,38.0,24.061,26,True,30828.51,5546.0,12.379464285714286,1
799-5977,21111,82,12148.3,5199.0,3257.9320000000002,11752.119999999999,14654.0,1121.3644,12513.32,5859.0,439.79,573.12,162.0,155.35219999999998,74,False,36986.86,25874.0,1.2256169769314575,1
799-5989,2119,82,43799.082,12249.0,2916.812,22398.23,10006.0,2225.555,18378.11,10398.0,761.4461,913.6,285.0,226.0292,140,True,85489.02200000001,32938.0,15.544124587069373,1
799-5995,2011,1111,14367.34,15085.0,2577.926,21561.21,7941.0,1307.988,20059.6,16464.0,697.7131,1014.53,285.0,186.904,143,False,57002.68,39775.0,19.77871705619095,1
799-5996,448,47,6446.4,3891.0,1097.34,11410.0,3490.0,570.048,31990.71,3533.0,354.7922,323.8,96.0,97.411,60,True,50170.91,11010.0,24.575892857142858,1
799-5997,282,88,15694.63,3955.0,1671.812,10394.4,10713.0,821.843,11270.63,2932.0,524.201,515.8100000000001,234.0,161.672,103,True,37875.469999999994,17834.0,63.241134751773046,1
799-6558,611,89,17639.1,13057.0,2639.43,61567.54,12827.0,1821.94,18182.1,8440.0,871.986,1064.52,321.0,186.08599999999998,139,True,98453.26,34645.0,56.702127659574465,1
799-6559,2110,29,11626.42,5199.0,1396.494,12271.24,10149.0,845.412,8547.9,9201.0,241.756,583.0,156.0,134.194,92,True,33028.56,24705.0,11.708530805687204,1
799-6567,282,1111,13351.02,4947.0,1316.1022,15959.52,7606.0,1002.7139999999999,16612.82,8005.0,216.1144,478.12,148.0,120.54,83,False,46401.48,20706.0,73.42553191489361,1
799-6568,408,211,4741.9,4430.0,1193.218,11598.1,3630.0,612.509,11486.93,4456.0,232.321,638.03,129.0,124.169,26,True,28464.96,12645.0,30.99264705882353,1
799-6577,448,88,19759.52,11157.0,2653.7264,61088.340000000004,15792.0,2270.23,21350.32,15150.0,987.058,1106.8999999999999,293.0,262.144,163,True,103305.07999999999,42392.0,94.625,1
799-6578,2011,28,11674.62,5187.0,1504.9479999999999,10088.24,4445.0,1206.634,11925.24,4812.0,419.284,344.0,135.0,104.8222,58,True,34032.1,14579.0,7.249627051218299,1
799-6585,1111,82,8896.9,4807.0,1486.2142,53907.7,4146.0,1164.682,53801.1,4893.0,396.3922,656.3,199.0,155.31,70,False,117262.0,14045.0,12.641764176417642,1
799-6668,489,80,17732.22,5268.0,3590.97,13722.599999999999,4083.0,815.622,29988.420000000002,3815.0,784.01,657.7,145.0,143.68200000000002,102,True,62100.94,13311.0,27.220858895705522,1
799-6687,489,89,5090.8,2992.0,1211.26,7956.9,3370.0,546.5711,6089.43,4500.0,298.102,383.7,119.0,92.979,48,False,19520.83,10981.0,22.4560327198364,1
799-6695,21111,82,11925.1,6531.0,1575.4840000000002,12891.720000000001,8335.0,807.924,12226.92,6562.0,424.788,492.91999999999996,99.0,135.924,60,True,37536.659999999996,21527.0,1.019705366870352,1
799-6777,484,86,7891.82,5218.0,1070.8931,30907.71,4704.0,629.026,7727.42,8924.0,284.78,269.9,81.0,68.622,101,True,46796.85,18927.0,39.10537190082645,1
799-6779,1111,119,12017.92,9739.0,1750.512,50154.22,5936.0,1552.324,11671.84,8631.0,293.5822,629.52,122.0,142.384,54,False,74473.5,24428.0,21.98739873987399,1
799-6785,2211,1111,13035.8,9881.0,3498.752,17102.02,6865.0,1163.998,10069.02,7072.0,748.412,450.42,144.0,100.262,69,True,40657.259999999995,23962.0,10.837630031659883,1
799-6786,1111,116,32488.562,9104.0,1198.4422,12448.82,6409.0,1572.172,7610.32,6784.0,410.89,1050.1200000000001,115.0,153.934,58,True,53597.822,22412.0,20.17281728172817,1
799-6789,484,88,8927.699999999999,3837.0,1544.64,7843.2,6724.0,805.42,11544.23,7650.0,232.01999999999998,397.71999999999997,198.0,108.222,66,False,28712.85,18409.0,38.03512396694215,1
799-6797,2211,88,6901.83,2637.0,1712.213,11552.2,4918.0,1178.674,9812.81,7468.0,227.04,476.42,127.0,113.6832,44,True,28743.259999999995,15150.0,6.852103120759837,1
799-6855,448,0,11865.52,5665.0,996.65,9868.8,7331.0,794.36,8824.52,9326.0,515.7622,422.2,159.0,82.61,111,True,30981.04,22481.0,50.18080357142857,1
799-6897,404,119,14042.8,13159.0,1591.5,8561.7,7948.0,848.96,14274.199999999999,10525.0,456.15000000000003,628.33,178.0,114.727,38,True,37507.03,31810.0,78.73762376237623,1
799-6969,445,211,16399.02,5663.0,1149.604,8234.4,3944.0,799.548,12096.699999999999,4954.0,427.9622,511.8,140.0,152.742,81,True,37241.92,14701.0,33.03595505617977,1
799-6975,460,47,28333.962000000003,8146.0,3859.232,10920.0,5208.0,633.102,15719.22,4109.0,312.42199999999997,522.54,97.0,113.032,83,True,55495.722,17560.0,38.17391304347826,1
799-6989,222,22,7653.32,7469.0,1298.852,10477.03,6163.0,718.664,13925.9,8958.0,404.2722,916.12,136.0,117.37299999999999,77,True,32972.37,22726.0,102.36936936936937,1
799-6995,2011,211,13389.5,8088.0,3268.154,8707.0,6621.0,1233.062,10661.12,5850.0,325.604,399.92,236.0,111.244,71,False,33157.54,20795.0,10.340626553953257,1
799-7558,448,33,7058.52,5070.0,662.0122,47856.12,4254.0,949.55,6262.2,4770.0,237.338,470.4,84.0,127.24000000000001,68,False,61647.24,14178.0,31.647321428571427,1
799-7568,2211,1111,7743.1,7960.0,992.8542,17156.52,9473.0,1192.126,15568.52,4641.0,322.794,938.72,137.0,151.818,79,True,41406.86,22211.0,10.045680687471732,1
799-7577,1111,82,2455.01,1701.0,407.57,4726.4,3224.0,257.6,4769.01,1381.0,87.2311,97.2,49.0,31.211,15,True,12047.62,6355.0,5.72007200720072,1
799-7578,611,119,6087.9,4648.0,1263.74,6047.2,4280.0,951.252,49027.1,3301.0,558.2812,361.13,115.0,94.513,64,True,61523.329999999994,12344.0,20.202945990180034,1
799-7579,448,88,9800.62,7785.0,838.92,9798.4,2737.0,973.454,6818.5,4260.0,271.0,378.0,106.0,92.834,56,False,26795.52,14888.0,33.232142857142854,1
799-7585,611,45,8384.6,5137.0,1393.63,8320.3,10279.0,1037.521,11343.8,5852.0,379.43,717.83,242.0,138.858,75,False,28766.530000000002,21510.0,35.20458265139116,1
799-7596,322,112,11427.5,4488.0,1075.0149999999999,9925.0,4289.0,749.792,6001.099999999999,5654.0,404.574,424.31,188.0,106.741,24,False,27777.91,14619.0,45.400621118012424,1
799-7597,2116,20,2225.71,944.0,403.48,23310.699999999997,3230.0,440.061,2325.41,1616.0,72.22,160.7,60.0,37.57,21,True,28022.519999999997,5850.0,2.764650283553875,1
799-7599,2116,20,9197.21,6752.0,905.312,30727.4,7562.0,778.783,5994.03,3843.0,175.32,473.59999999999997,176.0,115.462,74,False,46392.24,18333.0,8.66398865784499,1
799-7667,447,211,11620.01,4007.0,949.259,27297.010000000002,4963.0,624.816,50320.93,4519.0,183.471,287.9,139.0,82.09100000000001,66,False,89525.85,13628.0,30.487695749440714,1
799-7669,328,84,29102.362,3638.0,696.59,49469.82,5754.0,585.011,8441.71,7446.0,255.5,468.31,134.0,110.201,106,False,87482.20199999999,16972.0,51.74390243902439,1
799-7686,445,112,15370.901,3156.0,674.9739999999999,48542.43,8563.0,990.49,12233.11,3942.0,336.5742,464.3,144.0,100.2022,99,True,76610.741,15805.0,35.51685393258427,1
799-7687,268,84,2383.11,1370.0,288.252,4394.799999999999,996.0,247.76,2090.0,3490.0,100.75,139.7,89.0,29.23,20,True,9007.61,5945.0,22.182835820895523,1
799-7756,448,211,15272.481000000002,5020.0,917.731,46417.22,4222.0,840.46,5405.12,4684.0,267.551,271.51,81.0,60.842,63,True,67366.33099999999,14007.0,31.265625,1
799-7758,406,49,2754.7,3979.0,274.25,13093.11,1473.0,429.97,23319.010000000002,1598.0,115.641,130.1,51.0,40.06,20,False,39296.920000000006,7101.0,17.49014778325123,1
799-7765,2112,82,14097.199999999999,6507.0,1930.8342,16256.0,9039.0,1456.75,13832.2,7412.0,530.411,1189.95,216.0,157.083,93,True,45375.34999999999,23174.0,10.972537878787879,1
799-7768,448,22,2041.4,3738.0,414.83,4688.6,3589.0,213.41,3454.31,1600.0,97.559,153.6,40.0,37.51,10,False,10337.91,8967.0,20.015625,1
799-7769,1111,112,2171.7,3457.0,368.211,4304.610000000001,961.0,247.941,2262.4,2118.0,169.852,170.81,40.0,27.162,25,True,8909.52,6576.0,5.918991899189919,1
799-7775,2211,1111,27477.010000000002,15091.0,4690.668,21690.93,12242.0,1995.434,88453.35,9867.0,860.5402,1132.36,458.0,259.055,167,True,138753.65,37658.0,17.032112166440523,1
799-7776,400,32,2373.11,1626.0,346.58,2502.1,3341.0,225.21,2350.5,1143.0,113.64999999999999,314.81,33.0,39.566,24,True,7540.52,6143.0,15.3575,1
799-7777,464,88,5260.7,2981.0,1847.04,6665.2,4328.0,459.26,6633.9,2304.0,228.18,529.82,115.0,72.95400000000001,29,True,19089.62,9728.0,20.96551724137931,1
799-7778,2011,82,7719.0,4691.0,862.732,46496.12,2874.0,631.334,7586.8,2478.0,419.536,533.61,72.0,70.532,33,True,62335.530000000006,10115.0,5.0298359025360515,1
799-7788,480,88,8656.4,13067.0,1825.32,10555.24,5719.0,659.394,15976.3,5891.0,318.892,656.12,157.0,128.686,65,False,35844.060000000005,24834.0,51.7375,1
799-7795,2116,42,22548.791,4812.0,1343.5231,13571.4,4275.0,1106.673,33212.63,3530.0,383.551,364.01,135.0,110.126,81,True,69696.83099999999,12752.0,6.026465028355387,1
799-7797,2611,112,7067.11,3131.0,835.883,9566.4,2927.0,480.39099999999996,7271.009999999999,4211.0,310.612,372.71999999999997,73.0,86.62,53,True,24277.239999999998,10342.0,3.960934507851398,1
799-7798,2011,82,8810.4,6555.0,1506.181,30604.31,3811.0,713.922,13597.82,2839.0,519.54,747.13,108.0,89.604,66,True,53759.659999999996,13313.0,6.6200895077076085,1
799-7799,2611,112,11525.63,10822.0,1860.755,20364.04,12650.0,1335.19,17825.52,10297.0,707.563,1071.75,213.0,268.641,88,True,50786.94,33982.0,13.014936805821524,1
799-7857,2611,96,33882.862,14878.0,2943.254,98329.94,13310.0,2103.4230000000002,23794.23,7121.0,749.8539999999999,917.9399999999999,252.0,213.952,111,True,156924.972,35561.0,13.619685944082727,1
799-7859,2211,82,18828.399999999998,13458.0,2425.982,46181.81,16550.0,2224.078,17126.91,9258.0,533.226,1037.22,343.0,234.519,126,True,83174.34,39609.0,17.914518317503394,1
799-7865,1111,44,6977.12,8832.0,1565.6499999999999,12061.44,4322.0,1249.574,10883.119999999999,4760.0,264.18,482.3,140.0,85.94200000000001,104,False,30403.98,18054.0,16.25022502250225,1
799-7885,911,29,11640.199999999999,4614.0,1825.792,33599.43,5613.0,1191.185,10299.91,5879.0,410.87399999999997,490.31,133.0,141.39000000000001,81,True,56029.84999999999,16239.0,17.825466520307355,1
799-7886,911,82,8304.22,7539.0,1972.294,91117.92,4122.0,1088.124,50430.740000000005,9024.0,306.57,659.02,80.0,154.702,52,True,150511.9,20765.0,22.79363336992316,1
799-7887,911,88,10904.099999999999,8517.0,3381.832,8418.8,6521.0,835.08,12127.9,4994.0,326.06399999999996,536.7,155.0,148.7742,86,True,31987.499999999996,20187.0,22.159165751920966,1
799-7889,448,88,10058.9,11165.0,4556.03,8266.64,4450.0,817.5741,8330.3,6717.0,558.264,267.03,130.0,79.563,115,True,26922.87,22462.0,50.138392857142854,1
799-7897,2116,1111,24162.281,6248.0,1423.271,12841.41,5061.0,1299.623,10954.41,6359.0,612.2343,577.63,126.0,133.337,105,False,48535.73099999999,17794.0,8.409262759924385,1
799-7898,2112,110,18693.1,23398.0,1881.972,20686.32,11434.0,1632.546,25753.84,11569.0,849.4540000000001,2364.2400000000002,364.0,283.138,178,True,67497.5,46765.0,22.142518939393938,1
799-7899,286,1111,4572.81,9695.0,1931.59,9573.3,4692.0,946.13,26969.100000000002,8422.0,286.03,487.62,84.0,121.139,42,True,41602.83000000001,22893.0,80.04545454545455,1
799-7966,2211,211,17578.12,12930.0,2339.638,23305.01,15607.0,1341.9379999999999,21871.3,14717.0,626.813,856.8199999999999,326.0,189.746,145,True,63611.24999999999,43580.0,19.710538218000906,1
799-7968,455,82,9267.02,6772.0,1304.45,8066.299999999999,5354.0,525.73,11873.41,3966.0,221.49099999999999,474.92,97.0,81.504,28,True,29681.649999999998,16189.0,35.58021978021978,1
799-7969,1111,112,29091.421,9042.0,2165.7709999999997,16282.72,6192.0,1413.941,17946.8,15021.0,588.955,773.11,231.0,170.705,95,True,64094.05099999999,30486.0,27.44014401440144,1
799-7977,21111,110,7485.5199999999995,4740.0,723.172,11615.4,8494.0,943.9499999999999,31051.91,10287.0,377.041,882.82,113.0,109.883,50,False,51035.65,23634.0,1.1195111553218702,1
799-7978,1111,112,15843.34,10536.0,2829.4231999999997,42619.560000000005,20143.0,1621.907,18983.5,9929.0,697.976,1626.56,224.0,272.554,157,True,79072.96,40832.0,36.75247524752475,1
799-7979,21111,112,20976.5,8369.0,5102.6720000000005,18652.6,5663.0,1631.8222,14703.5,12101.0,725.78,1036.23,334.0,207.63400000000001,64,True,55368.83,26467.0,1.2537065984557814,1
799-7985,21111,119,11160.82,3260.0,1900.913,7796.3,4417.0,543.7722,11535.81,4876.0,255.398,277.12,68.0,77.53999999999999,44,False,30770.05,12621.0,0.5978399886315191,1
799-7988,2112,0,27923.562,3719.0,1100.523,14042.91,3521.0,490.608,7871.72,2287.0,370.0442,340.9,64.0,98.411,43,True,50179.092000000004,9591.0,4.541193181818182,1
799-7995,21111,110,66427.663,16659.0,6488.0061000000005,70268.62,14438.0,3071.4320000000002,33390.72,17154.0,1234.8102999999999,2047.3600000000001,379.0,443.488,199,True,172134.36299999998,48630.0,2.3035384396759984,1
799-7997,2119,112,21997.5,14041.0,2466.471,20605.82,10028.0,1534.2822,23963.82,10735.0,1053.286,1177.41,255.0,271.687,129,True,67744.55,35059.0,16.54506842850401,1
799-8556,2211,82,8281.1,6796.0,1621.342,54371.32,9426.0,1164.144,51350.22,11282.0,822.24,466.0,287.0,135.48000000000002,78,False,114468.64,27791.0,12.569425599276345,1
799-8559,2116,82,6257.5,7107.0,1119.565,9881.02,7656.0,731.522,48156.62,6283.0,292.081,393.71,129.0,108.4131,50,False,64688.85,21175.0,10.007088846880908,1
799-8589,2211,112,8042.9,8922.0,3467.27,8430.1,4381.0,892.0740000000001,10029.800000000001,4348.0,387.5022,540.34,170.0,118.022,74,False,27043.140000000003,17821.0,8.060153776571687,1
799-8656,488,88,7684.3,4837.0,928.942,6461.33,4214.0,561.908,9837.5,3488.0,272.05,415.21999999999997,127.0,83.376,75,True,24398.350000000002,12666.0,25.954918032786885,1
799-8667,440,44,5920.400000000001,3395.0,1513.74,5010.099999999999,4145.0,548.9,6377.22,2905.0,325.624,770.12,107.0,76.232,40,True,18077.84,10552.0,23.98181818181818,1
799-8675,446,32,13272.481000000002,1818.0,375.221,5218.700000000001,1099.0,245.01,4150.5,958.0,101.11,248.31,35.0,32.556,16,True,22889.991000000005,3910.0,8.766816143497758,1
799-8677,2112,112,5981.5199999999995,2748.0,1129.798,7001.7,4139.0,626.9499999999999,7799.92,3315.0,133.4,333.41,246.0,57.514,44,True,21116.55,10448.0,4.946969696969697,1
799-8695,21111,88,16732.581000000002,4313.0,1237.5732,8860.0,6914.0,586.428,49517.42,3473.0,238.95,478.01,101.0,71.828,26,False,75588.011,14801.0,0.7011036900194212,1
799-8769,2110,29,5745.91,6805.0,1149.001,7668.51,6322.0,577.223,5574.1,5515.0,158.011,398.2,107.0,73.58,60,True,19386.72,18749.0,8.885781990521327,1
799-8797,484,116,3550.2,1161.0,209.7511,4001.61,1109.0,339.952,2123.0,2366.0,75.996,88.4,32.0,27.490000000000002,20,False,9763.21,4668.0,9.644628099173554,1
799-8799,911,116,27930.221,10396.0,3061.3641000000002,21542.81,7652.0,1296.095,69054.35,12240.0,902.1179999999999,690.22,177.0,205.2511,111,True,119217.60100000001,30465.0,33.44127332601537,1
799-8857,448,22,8029.4,11787.0,1285.93,20597.11,7100.0,857.08,8120.93,5461.0,581.8249999999999,565.3299999999999,179.0,174.37,68,True,37312.770000000004,24527.0,54.747767857142854,1
799-8859,1111,0,7711.8,5046.0,1705.8062,7371.8,3880.0,1175.392,12572.94,5872.0,294.3822,856.74,181.0,90.106,85,True,28513.280000000002,14979.0,13.482448244824482,1
799-8867,611,88,3677.2999999999997,998.0,220.582,4152.3,2315.0,396.271,2202.51,3184.0,172.291,160.5,30.0,33.6811,29,True,10192.61,6527.0,10.682487725040916,1
799-8869,611,88,6693.6,3945.0,801.552,11993.3,7746.0,1166.5910000000001,9803.93,5835.0,379.771,378.7,107.0,103.7933,63,True,28869.530000000002,17633.0,28.85924713584288,1
799-8886,611,116,27531.05,11824.0,5406.7153,23181.3,13895.0,2943.1459999999997,27429.05,20380.0,823.3253,1708.47,437.0,329.51,231,True,79849.87,46536.0,76.16366612111293,1
799-8887,2112,0,7760.93,4037.0,819.6700000000001,6259.93,5323.0,559.972,9554.0,3452.0,305.104,801.82,108.0,78.7731,60,False,24376.68,12920.0,6.117424242424242,1
799-8895,440,88,11491.44,8640.0,1257.286,12476.4,5676.0,1166.594,15949.019999999999,3056.0,352.102,400.9,259.0,108.66,56,True,40317.76,17631.0,40.070454545454545,1
799-8896,2211,32,7851.4,6963.0,3943.3260000000005,91691.44,9416.0,1480.862,13525.0,14319.0,849.192,446.2,266.0,121.01,60,True,113514.04,30964.0,14.004522840343736,1
799-8959,233,82,9286.9,6460.0,991.0110999999999,6044.43,2034.0,929.35,5679.9,6070.0,317.574,354.2,91.0,75.684,62,True,21365.43,14655.0,62.896995708154506,1
799-8967,457,211,11519.02,5527.0,947.2719999999999,11613.9,4098.0,589.7429999999999,8119.8,3737.0,312.894,350.11,99.0,90.761,72,True,31602.829999999998,13461.0,29.455142231947484,1
799-8985,21111,82,28484.262,4079.0,1491.7740000000001,15581.32,4483.0,858.374,8537.02,7067.0,563.3322,1029.64,148.0,94.242,68,True,53632.242,15777.0,0.74733551229217,1
799-8995,2112,110,6031.3,7942.0,904.0133000000001,9510.82,4084.0,570.572,11535.199999999999,3906.0,249.374,374.51,86.0,68.764,52,False,27451.829999999998,16018.0,7.584280303030303,1
799-8998,448,1111,12239.41,6612.0,1153.6333,28990.23,8542.0,876.3322000000001,8097.22,4730.0,368.66900000000004,671.7,77.0,166.98,83,True,49998.56,19961.0,44.55580357142857,1
799-9558,2211,88,15240.02,12573.0,2522.4442,68546.84,11334.0,2252.1533,24118.64,15324.0,801.1431,723.22,386.0,233.37199999999999,145,True,108628.72,39617.0,17.91813658977838,1
799-9566,260,49,8107.14,5041.0,1994.9042,11698.4,5743.0,852.15,15210.599999999999,4419.0,728.036,424.82,203.0,123.384,111,False,35440.96,15406.0,59.253846153846155,1
799-9568,2011,28,8903.2,9213.0,2120.142,50493.82,9861.0,840.372,18415.12,4033.0,362.44,1012.22,236.0,139.968,109,True,78824.36,23343.0,11.60765788165092,1
799-9575,488,44,4382.11,1332.0,388.101,4309.2,999.0,436.43,4078.1,1377.0,82.141,136.6,44.0,23.891000000000002,18,True,12906.01,3752.0,7.688524590163935,1
799-9578,2011,1111,10194.01,4918.0,1112.624,7730.42,3530.0,604.24,9534.8,5985.0,200.292,439.90999999999997,100.0,101.992,48,True,27899.14,14533.0,7.226752859273993,1
799-9579,1111,110,28760.36,6565.0,3598.854,14407.2,7778.0,1399.4962,19769.11,12063.0,397.714,1127.6,329.0,280.4722,163,True,64064.27,26735.0,24.063906390639065,1
799-9595,611,48,12176.71,3591.0,1116.241,11677.82,4047.0,781.24,11580.6,4533.0,201.151,644.02,107.0,59.951,48,True,36079.149999999994,12278.0,20.094926350245498,1
